step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
783,25.651,0.449,-3.6041,1.9558,0.0013,-0.0297,-0.1171,1.936,0.055,1.757,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0006,0.0131,-0.9349,0.935,0.0167,1,1,2,0.814,0.446,0.554,0,0,0.0,5,DESCENT_PHASE,0.0013,-0.0297
784,25.685,0.4491,-3.6047,1.9535,0.0018,-0.03,-0.1171,1.933,0.056,1.754,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0008,0.0132,-0.935,0.9351,-0.0158,1,1,2,0.812,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,0.0018,-0.03
785,25.718,0.4491,-3.6053,1.9511,0.0026,-0.0289,-0.117,1.931,0.056,1.752,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0011,0.0127,-0.935,0.9351,0.0138,1,1,2,0.813,0.448,0.552,0,0,0.0,5,DESCENT_PHASE,0.0026,-0.0289
786,25.751,0.4492,-3.6059,1.9488,0.0017,-0.0291,-0.1171,1.929,0.056,1.75,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0007,0.0128,-0.935,0.9351,-0.018,1,1,2,0.811,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,0.0017,-0.0291
787,25.785,0.4492,-3.6065,1.9464,0.0012,-0.0281,-0.117,1.926,0.056,1.747,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0005,0.0124,-0.9351,0.9351,0.0113,1,1,2,0.812,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,0.0012,-0.0281
788,25.819,0.4492,-3.607,1.9441,-0.0006,-0.0287,-0.1171,1.924,0.057,1.745,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0003,0.0126,-0.9349,0.935,-0.0085,1,1,2,0.811,0.461,0.539,0,0,0.0,5,DESCENT_PHASE,-0.0006,-0.0287
789,25.853,0.4491,-3.6076,1.9418,-0.0017,-0.0283,-0.1171,1.922,0.057,1.743,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0007,0.0124,-0.935,0.9351,0.0206,1,1,2,0.811,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0017,-0.0283
790,25.889,0.4491,-3.6082,1.9394,-0.0045,-0.0286,-0.1172,1.919,0.057,1.74,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.002,0.0126,-0.9348,0.9349,-0.0097,1,1,2,0.811,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0045,-0.0286
791,25.923,0.4489,-3.6087,1.9371,-0.0067,-0.0272,-0.1171,1.917,0.057,1.738,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0029,0.012,-0.9349,0.935,0.019,1,1,2,0.814,0.449,0.551,0,0,0.0,5,DESCENT_PHASE,-0.0067,-0.0272
792,25.956,0.4487,-3.6092,1.9347,-0.0093,-0.0266,-0.117,1.915,0.057,1.736,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0041,0.0117,-0.935,0.9351,-0.013,1,1,2,0.813,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,-0.0093,-0.0266
793,25.992,0.4485,-3.6097,1.9324,-0.0101,-0.0245,-0.117,1.912,0.057,1.733,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0044,0.0108,-0.9351,0.9352,0.0159,1,1,2,0.815,0.45,0.55,0,0,0.0,5,DESCENT_PHASE,-0.0101,-0.0245
794,26.027,0.4483,-3.6102,1.93,-0.0115,-0.0234,-0.1169,1.91,0.057,1.731,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0051,0.0103,-0.9352,0.9353,-0.0162,1,1,2,0.814,0.449,0.551,0,0,0.0,5,DESCENT_PHASE,-0.0115,-0.0234
795,26.063,0.4481,-3.6106,1.9277,-0.0115,-0.021,-0.1169,1.908,0.057,1.729,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.005,0.0092,-0.9352,0.9352,0.0129,1,1,2,0.816,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0115,-0.021
796,26.098,0.4478,-3.611,1.9254,-0.0125,-0.0199,-0.1169,1.905,0.057,1.726,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0055,0.0088,-0.9352,0.9353,-0.0193,1,1,2,0.814,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0125,-0.0199
797,26.134,0.4476,-3.6114,1.923,-0.0123,-0.0178,-0.1169,1.903,0.057,1.724,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0054,0.0078,-0.9352,0.9353,0.0097,1,1,2,0.815,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0123,-0.0178
798,26.168,0.4473,-3.6117,1.9207,-0.0135,-0.0173,-0.117,1.901,0.057,1.722,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0059,0.0076,-0.9351,0.9352,-0.0208,1,1,2,0.814,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0135,-0.0173
799,26.204,0.447,-3.612,1.9184,-0.0138,-0.016,-0.117,1.898,0.057,1.719,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0061,0.007,-0.9351,0.9352,0.0082,1,1,2,0.815,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0138,-0.016
800,26.237,0.4467,-3.6124,1.916,-0.0155,-0.0164,-0.1172,1.896,0.057,1.717,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0068,0.0072,-0.9348,0.9348,-0.0107,1,1,2,0.814,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0155,-0.0164
801,26.272,0.4464,-3.6127,1.9137,-0.0165,-0.0161,-0.1171,1.894,0.057,1.715,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0072,0.0071,-0.9349,0.9349,0.0181,1,1,2,0.816,0.45,0.55,0,0,0.0,5,DESCENT_PHASE,-0.0165,-0.0161
802,26.306,0.446,-3.613,1.9113,-0.0182,-0.0166,-0.1171,1.891,0.056,1.712,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.008,0.0073,-0.935,0.9351,-0.0139,1,1,2,0.815,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0182,-0.0166
803,26.339,0.4457,-3.6133,1.909,-0.0185,-0.0157,-0.117,1.889,0.056,1.71,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0081,0.0069,-0.935,0.9351,0.0151,1,1,2,0.817,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0185,-0.0157
804,26.372,0.4453,-3.6137,1.9066,-0.0199,-0.016,-0.117,1.887,0.056,1.708,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0088,0.007,-0.9351,0.9352,-0.0171,1,1,2,0.815,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,-0.0199,-0.016
805,26.405,0.4449,-3.614,1.9043,-0.0203,-0.015,-0.117,1.884,0.056,1.705,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0089,0.0066,-0.9351,0.9351,0.012,1,1,2,0.816,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0203,-0.015
806,26.439,0.4444,-3.6143,1.902,-0.0221,-0.0154,-0.1171,1.882,0.056,1.703,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0097,0.0068,-0.9348,0.9349,-0.0185,1,1,2,0.816,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0221,-0.0154
807,26.472,0.444,-3.6146,1.8996,-0.0231,-0.0148,-0.1171,1.88,0.055,1.701,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0102,0.0065,-0.9349,0.935,0.0105,1,1,2,0.819,0.449,0.551,0,0,0.0,5,DESCENT_PHASE,-0.0231,-0.0148
808,26.505,0.4435,-3.6149,1.8973,-0.0243,-0.0158,-0.1171,1.877,0.055,1.698,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0107,0.0069,-0.9349,0.935,-0.0148,1,1,2,0.819,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0243,-0.0158
809,26.539,0.443,-3.6152,1.8949,-0.0234,-0.0159,-0.1171,1.875,0.055,1.696,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0103,0.007,-0.935,0.9351,0.0147,1,1,2,0.821,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0234,-0.0159
810,26.572,0.4425,-3.6155,1.8926,-0.023,-0.0172,-0.117,1.873,0.055,1.693,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0101,0.0076,-0.9351,0.9352,-0.0181,1,1,2,0.82,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.023,-0.0172
811,26.606,0.4421,-3.6159,1.8903,-0.021,-0.0173,-0.117,1.87,0.055,1.691,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0092,0.0076,-0.9351,0.9352,0.0117,1,1,2,0.822,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.021,-0.0173
812,26.639,0.4417,-3.6163,1.8879,-0.0197,-0.0188,-0.1174,1.868,0.055,1.689,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0087,0.0083,-0.9344,0.9345,-0.0124,1,1,2,0.821,0.449,0.551,0,0,0.0,5,DESCENT_PHASE,-0.0197,-0.0188
813,26.674,0.4414,-3.6167,1.8856,-0.017,-0.0195,-0.1173,1.866,0.054,1.686,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0075,0.0086,-0.9346,0.9347,0.0175,1,1,2,0.822,0.45,0.55,0,0,0.0,5,DESCENT_PHASE,-0.017,-0.0195
814,26.707,0.4411,-3.6171,1.8832,-0.0154,-0.0211,-0.1171,1.863,0.054,1.684,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0068,0.0093,-0.9349,0.9349,-0.0156,1,1,2,0.821,0.449,0.551,0,0,0.0,5,DESCENT_PHASE,-0.0154,-0.0211
815,26.74,0.4408,-3.6175,1.8809,-0.0127,-0.0213,-0.1171,1.861,0.055,1.682,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0056,0.0094,-0.9349,0.935,0.0143,1,1,2,0.822,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0127,-0.0213
816,26.773,0.4406,-3.618,1.8785,-0.0113,-0.0228,-0.117,1.859,0.055,1.679,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.005,0.01,-0.935,0.9351,-0.0187,1,1,2,0.82,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0113,-0.0228
817,26.807,0.4404,-3.6184,1.8762,-0.0092,-0.0231,-0.117,1.856,0.055,1.677,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0041,0.0102,-0.935,0.9351,0.011,1,1,2,0.821,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0092,-0.0231
818,26.841,0.4402,-3.6189,1.8738,-0.0088,-0.0249,-0.1173,1.854,0.055,1.675,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0039,0.011,-0.9347,0.9347,-0.004,1,1,2,0.82,0.451,0.549,0,0,0.0,5,DESCENT_PHASE,-0.0088,-0.0249
819,26.875,0.4401,-3.6194,1.8715,-0.0079,-0.0259,-0.1172,1.852,0.055,1.672,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0035,0.0114,-0.9348,0.9349,0.0254,1,1,2,0.821,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0079,-0.0259
820,26.908,0.4399,-3.62,1.8692,-0.0083,-0.0271,-0.1171,1.849,0.055,1.67,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0037,0.0119,-0.935,0.9351,-0.0072,1,1,2,0.82,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0083,-0.0271
821,26.941,0.4398,-3.6205,1.8668,-0.0076,-0.0263,-0.117,1.847,0.056,1.668,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0034,0.0116,-0.9351,0.9352,0.0222,1,1,2,0.821,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0076,-0.0263
822,26.976,0.4396,-3.621,1.8645,-0.0085,-0.0261,-0.117,1.844,0.056,1.665,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0038,0.0115,-0.9351,0.9352,-0.0098,1,1,2,0.819,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0085,-0.0261
823,27.011,0.4394,-3.6215,1.8621,-0.0088,-0.024,-0.117,1.842,0.056,1.663,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0039,0.0106,-0.9351,0.9352,0.0194,1,1,2,0.821,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0088,-0.024
824,27.047,0.4392,-3.622,1.8598,-0.0105,-0.0228,-0.117,1.84,0.056,1.661,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0046,0.01,-0.9351,0.9351,-0.0123,1,1,2,0.819,0.453,0.547,0,0,0.0,5,DESCENT_PHASE,-0.0105,-0.0228
825,27.083,0.439,-3.6224,1.8575,-0.0114,-0.0199,-0.117,1.837,0.056,1.658,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.005,0.0088,-0.9351,0.9351,0.0168,1,1,2,0.821,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0114,-0.0199
826,27.116,0.4387,-3.6227,1.8551,-0.0135,-0.0181,-0.117,1.835,0.056,1.656,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0059,0.008,-0.9351,0.9352,-0.0154,1,1,2,0.819,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0135,-0.0181
827,27.15,0.4384,-3.623,1.8528,-0.0146,-0.0149,-0.117,1.833,0.056,1.654,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0064,0.0065,-0.9351,0.9351,0.0136,1,1,2,0.82,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0146,-0.0149
828,27.184,0.4381,-3.6233,1.8504,-0.0172,-0.013,-0.1172,1.83,0.056,1.651,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0076,0.0057,-0.9348,0.9348,-0.0165,1,1,2,0.821,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0172,-0.013
829,27.217,0.4377,-3.6235,1.8481,-0.0191,-0.0099,-0.1171,1.828,0.056,1.649,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0084,0.0044,-0.9349,0.9349,0.0124,1,1,2,0.823,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,-0.0191,-0.0099
830,27.25,0.4373,-3.6236,1.8458,-0.0209,-0.0082,-0.1171,1.826,0.056,1.647,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0092,0.0036,-0.935,0.935,-0.0199,1,1,2,0.823,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0209,-0.0082
831,27.284,0.4369,-3.6237,1.8434,-0.0206,-0.0055,-0.117,1.823,0.056,1.644,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0091,0.0024,-0.935,0.9351,0.0095,1,1,2,0.825,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0206,-0.0055
832,27.317,0.4364,-3.6238,1.8411,-0.0206,-0.0044,-0.1172,1.821,0.055,1.642,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0091,0.0019,-0.9348,0.9349,-0.023,1,1,2,0.825,0.457,0.543,0,0,0.0,5,DESCENT_PHASE,-0.0206,-0.0044
833,27.35,0.4361,-3.6239,1.8387,-0.0187,-0.0026,-0.1171,1.819,0.055,1.64,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0082,0.0011,-0.935,0.935,0.0067,1,1,2,0.827,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0187,-0.0026
834,27.383,0.4357,-3.6239,1.8364,-0.0174,-0.0026,-0.1172,1.816,0.055,1.637,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0076,0.0011,-0.9347,0.9347,-0.0204,1,1,2,0.826,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0174,-0.0026
835,27.417,0.4354,-3.624,1.834,-0.0145,-0.0021,-0.1171,1.814,0.055,1.635,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0064,0.0009,-0.9349,0.9349,0.0095,1,1,2,0.828,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0145,-0.0021
836,27.45,0.4352,-3.624,1.8317,-0.0125,-0.0032,-0.1171,1.812,0.055,1.633,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0055,0.0014,-0.935,0.935,-0.0235,1,1,2,0.826,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,-0.0125,-0.0032
837,27.483,0.435,-3.6241,1.8294,-0.0093,-0.0036,-0.117,1.809,0.055,1.63,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0041,0.0016,-0.935,0.935,0.0063,1,1,2,0.828,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,-0.0093,-0.0036
838,27.517,0.4349,-3.6242,1.827,-0.0073,-0.0059,-0.1172,1.807,0.055,1.628,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0032,0.0026,-0.9348,0.9348,-0.0039,1,1,2,0.826,0.452,0.548,0,0,0.0,5,DESCENT_PHASE,-0.0073,-0.0059
839,27.551,0.4348,-3.6244,1.8247,-0.0044,-0.0077,-0.1171,1.805,0.055,1.626,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0019,0.0034,-0.9349,0.9349,0.0258,1,1,2,0.827,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0044,-0.0077
840,27.585,0.4347,-3.6246,1.8223,-0.003,-0.0098,-0.1171,1.802,0.055,1.623,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0013,0.0043,-0.935,0.935,-0.0069,1,1,2,0.826,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.003,-0.0098
841,27.619,0.4347,-3.6248,1.82,-0.0009,-0.0098,-0.117,1.8,0.055,1.621,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0004,0.0043,-0.935,0.935,0.0225,1,1,2,0.826,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0009,-0.0098
842,27.652,0.4347,-3.625,1.8177,-0.0006,-0.0104,-0.1171,1.798,0.055,1.619,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0003,0.0046,-0.935,0.935,-0.0094,1,1,2,0.825,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0006,-0.0104
843,27.687,0.4347,-3.6252,1.8153,0.0,-0.0091,-0.117,1.795,0.055,1.616,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.0,0.004,-0.9351,0.9351,0.0197,1,1,2,0.825,0.454,0.546,0,0,0.0,5,DESCENT_PHASE,0.0,-0.0091
844,27.721,0.4347,-3.6253,1.813,-0.001,-0.0086,-0.117,1.793,0.055,1.614,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0004,0.0038,-0.935,0.9351,-0.0121,1,1,2,0.824,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.001,-0.0086
845,27.756,0.4346,-3.6255,1.8106,-0.0015,-0.0065,-0.117,1.791,0.055,1.612,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0007,0.0029,-0.9351,0.9351,0.0169,1,1,2,0.825,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.0015,-0.0065
846,27.789,0.4346,-3.6256,1.8083,-0.0036,-0.0054,-0.1171,1.788,0.055,1.609,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0016,0.0024,-0.9349,0.935,-0.0144,1,1,2,0.824,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0036,-0.0054
847,27.824,0.4345,-3.6256,1.8059,-0.005,-0.0028,-0.1171,1.786,0.055,1.607,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0022,0.0012,-0.935,0.935,0.0144,1,1,2,0.825,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.005,-0.0028
848,27.858,0.4343,-3.6257,1.8036,-0.0077,-0.0015,-0.1171,1.784,0.055,1.605,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0034,0.0007,-0.935,0.935,-0.0175,1,1,2,0.824,0.465,0.535,0,0,0.0,5,DESCENT_PHASE,-0.0077,-0.0015
849,27.892,0.4341,-3.6256,1.8013,-0.0092,0.001,-0.1171,1.781,0.055,1.602,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0041,-0.0004,-0.935,0.935,0.0113,1,1,2,0.825,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0092,0.001
850,27.927,0.4339,-3.6256,1.7989,-0.0123,0.0021,-0.1172,1.779,0.055,1.6,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0054,-0.0009,-0.9347,0.9347,-0.0189,1,1,2,0.825,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.0123,0.0021
851,27.961,0.4336,-3.6255,1.7966,-0.0147,0.0041,-0.1172,1.777,0.055,1.598,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0065,-0.0018,-0.9348,0.9348,0.0098,1,1,2,0.827,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0147,0.0041
852,27.995,0.4332,-3.6254,1.7942,-0.0173,0.0045,-0.1171,1.774,0.054,1.595,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0076,-0.002,-0.9349,0.9349,-0.0222,1,1,2,0.827,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0173,0.0045
853,28.029,0.4329,-3.6253,1.7919,-0.0178,0.0058,-0.1171,1.772,0.054,1.593,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0079,-0.0025,-0.935,0.935,0.0069,1,1,2,0.829,0.462,0.538,0,0,0.0,5,DESCENT_PHASE,-0.0178,0.0058
854,28.063,0.4325,-3.6252,1.7895,-0.0189,0.0052,-0.1173,1.77,0.054,1.59,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0083,-0.0023,-0.9346,0.9346,-0.0251,1,1,2,0.828,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0189,0.0052
855,28.097,0.4321,-3.6251,1.7872,-0.0183,0.0052,-0.1172,1.767,0.053,1.588,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.008,-0.0023,-0.9348,0.9348,0.0042,1,1,2,0.83,0.456,0.544,0,0,0.0,5,DESCENT_PHASE,-0.0183,0.0052
856,28.131,0.4318,-3.625,1.7849,-0.0184,0.0031,-0.1172,1.765,0.053,1.586,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0081,-0.0014,-0.9347,0.9347,-0.0064,1,1,2,0.829,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0184,0.0031
857,28.165,0.4314,-3.625,1.7825,-0.0172,0.0014,-0.1171,1.763,0.053,1.583,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0076,-0.0006,-0.9349,0.9349,0.0229,1,1,2,0.83,0.457,0.543,0,0,0.0,5,DESCENT_PHASE,-0.0172,0.0014
858,28.199,0.4311,-3.625,1.7802,-0.0171,-0.0009,-0.1171,1.76,0.053,1.581,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0075,0.0004,-0.935,0.935,-0.0095,1,1,2,0.829,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0171,-0.0009
859,28.235,0.4308,-3.6251,1.7778,-0.0158,-0.0013,-0.117,1.758,0.052,1.579,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.007,0.0006,-0.9351,0.9351,0.0197,1,1,2,0.83,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.0158,-0.0013
860,28.27,0.4304,-3.6251,1.7755,-0.0159,-0.0025,-0.117,1.755,0.052,1.576,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.007,0.0011,-0.9351,0.9352,-0.0126,1,1,2,0.829,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0159,-0.0025
861,28.305,0.4301,-3.6252,1.7732,-0.0152,-0.002,-0.117,1.753,0.052,1.574,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0067,0.0009,-0.9351,0.9352,0.0165,1,1,2,0.829,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.0152,-0.002
862,28.339,0.4298,-3.6252,1.7708,-0.0163,-0.0026,-0.1171,1.751,0.052,1.572,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0072,0.0011,-0.9349,0.9349,-0.0137,1,1,2,0.829,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0163,-0.0026
863,28.375,0.4295,-3.6252,1.7685,-0.0169,-0.0018,-0.1171,1.748,0.052,1.569,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0074,0.0008,-0.9349,0.935,0.0151,1,1,2,0.832,0.459,0.541,0,0,0.0,5,DESCENT_PHASE,-0.0169,-0.0018
864,28.41,0.4291,-3.6253,1.7661,-0.0175,-0.0022,-0.117,1.746,0.052,1.567,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0077,0.001,-0.9351,0.9351,-0.017,1,1,2,0.831,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0175,-0.0022
865,28.445,0.4288,-3.6253,1.7638,-0.0163,-0.0013,-0.117,1.744,0.051,1.565,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0072,0.0006,-0.9351,0.9352,0.0121,1,1,2,0.833,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0163,-0.0013
866,28.479,0.4285,-3.6253,1.7615,-0.0156,-0.0018,-0.1169,1.741,0.051,1.562,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0069,0.0008,-0.9352,0.9352,-0.0202,1,1,2,0.832,0.455,0.545,0,0,0.0,5,DESCENT_PHASE,-0.0156,-0.0018
867,28.515,0.4282,-3.6254,1.7591,-0.0134,-0.0013,-0.1169,1.739,0.051,1.56,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0059,0.0006,-0.9352,0.9352,0.0091,1,1,2,0.834,0.458,0.542,0,0,0.0,5,DESCENT_PHASE,-0.0134,-0.0013
868,28.55,0.428,-3.6254,1.7568,-0.0122,-0.0025,-0.1169,1.737,0.051,1.558,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0054,0.0011,-0.9352,0.9352,-0.0233,1,1,2,0.833,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0122,-0.0025
869,28.588,0.4278,-3.6255,1.7544,-0.0096,-0.0029,-0.117,1.734,0.051,1.555,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0042,0.0013,-0.9352,0.9352,0.0061,1,1,2,0.834,0.46,0.54,0,0,0.0,5,DESCENT_PHASE,-0.0096,-0.0029
870,28.622,0.4276,-3.6256,1.7521,-0.0084,-0.0052,-0.1171,1.732,0.051,1.553,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0037,0.0023,-0.9349,0.9349,-0.004,1,1,2,0.832,0.457,0.543,0,0,0.0,5,DESCENT_PHASE,-0.0084,-0.0052
871,28.656,0.4275,-3.6257,1.7497,-0.0062,-0.007,-0.1171,1.73,0.051,1.551,0.3973,-3.5847,0.2,0.0,0.0,0.0,0.0027,0.0031,-0.9349,0.935,0.0253,1,1,2,0.833,0.462,0.538,0,0,0.0,5,DESCENT_PHASE,-0.0062,-0.007
