step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
766,5.879,-15.3831,21.4916,0.9534,0.0046,-0.1101,-0.1771,0.743,0.178,0.774,-15.5592,21.5157,0.2,0.0063,-0.153,0.0,-0.2131,-0.1407,-0.833,0.8713,0.4565,1,1,2,0.859,0.509,0.491,0,0,0.0,2,DESCENT_PHASE,-0.0017,0.0429
767,5.886,-15.3831,21.4893,0.9499,0.001,-0.1166,-0.177,0.739,0.178,0.771,-15.5591,21.5125,0.2,0.0067,-0.1605,0.0,-0.211,-0.1498,-0.5496,0.6074,0.4891,1,1,2,0.86,0.495,0.505,0,0,0.0,2,DESCENT_PHASE,-0.0057,0.0439
768,5.893,-15.3831,21.4868,0.9463,-0.0012,-0.1246,-0.177,0.736,0.177,0.767,-15.5589,21.5092,0.2,0.007,-0.1678,0.0,-0.2094,-0.1579,-0.5496,0.609,0.4547,1,1,2,0.859,0.507,0.493,0,0,0.0,2,DESCENT_PHASE,-0.0081,0.0433
769,5.9,-15.3832,21.4841,0.9428,-0.0041,-0.1316,-0.177,0.732,0.177,0.764,-15.5588,21.5057,0.2,0.0073,-0.1753,0.0,-0.2075,-0.1666,-0.5496,0.6107,0.4873,1,1,2,0.86,0.51,0.49,0,0,0.0,2,DESCENT_PHASE,-0.0114,0.0437
770,5.908,-15.3833,21.4813,0.9392,-0.0053,-0.1405,-0.1772,0.729,0.177,0.76,-15.5586,21.502,0.2,0.0076,-0.1826,0.0,-0.2062,-0.1744,-0.5493,0.6121,0.4719,1,1,2,0.86,0.508,0.492,0,0,0.0,2,DESCENT_PHASE,-0.0129,0.0421
771,5.917,-15.3834,21.4783,0.9357,-0.0071,-0.1488,-0.1771,0.725,0.176,0.757,-15.5585,21.4982,0.2,0.0079,-0.19,0.0,-0.2047,-0.1823,-0.5494,0.614,0.5044,1,1,2,0.862,0.515,0.485,0,0,0.0,2,DESCENT_PHASE,-0.015,0.0411
772,5.925,-15.3835,21.4752,0.9322,-0.0069,-0.1578,-0.1771,0.722,0.176,0.753,-15.5583,21.4943,0.2,0.0082,-0.1974,0.0,-0.2039,-0.1901,-0.5494,0.6161,0.4694,1,1,2,0.861,0.512,0.488,0,0,0.0,2,DESCENT_PHASE,-0.0151,0.0396
773,5.933,-15.3837,21.4719,0.9286,-0.0071,-0.1649,-0.177,0.718,0.175,0.749,-15.5581,21.4902,0.2,0.0085,-0.2047,0.0,-0.203,-0.1984,-0.5496,0.6186,0.5019,1,1,2,0.863,0.517,0.483,0,0,0.0,2,DESCENT_PHASE,-0.0156,0.0397
774,5.941,-15.3838,21.4684,0.9251,-0.0051,-0.173,-0.1772,0.715,0.175,0.746,-15.558,21.4859,0.2,0.0088,-0.2121,0.0,-0.2032,-0.2066,-0.5493,0.6211,0.4691,1,1,2,0.862,0.514,0.486,0,0,0.0,2,DESCENT_PHASE,-0.0138,0.0391
775,5.949,-15.3839,21.4648,0.9215,-0.0031,-0.1796,-0.1771,0.711,0.175,0.742,-15.5578,21.4815,0.2,0.0091,-0.2193,0.0,-0.2032,-0.2151,-0.5495,0.6241,0.5019,1,1,2,0.864,0.514,0.486,0,0,0.0,2,DESCENT_PHASE,-0.0122,0.0397
776,5.959,-15.3839,21.4611,0.918,-0.0007,-0.1874,-0.177,0.707,0.174,0.739,-15.5576,21.477,0.2,0.0094,-0.2267,0.0,-0.2035,-0.2233,-0.5496,0.6271,0.4664,1,1,2,0.863,0.515,0.485,0,0,0.0,2,DESCENT_PHASE,-0.0101,0.0393
777,5.966,-15.3839,21.4572,0.9145,0.0002,-0.1938,-0.1769,0.704,0.174,0.735,-15.5574,21.4723,0.2,0.0097,-0.234,0.0,-0.2032,-0.232,-0.5497,0.6303,0.4988,1,1,2,0.864,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,-0.0095,0.0403
778,5.973,-15.3838,21.4532,0.9109,0.0021,-0.2016,-0.1769,0.7,0.174,0.732,-15.5572,21.4675,0.2,0.01,-0.2413,0.0,-0.2034,-0.24,-0.5497,0.6334,0.4635,1,1,2,0.863,0.513,0.487,0,0,0.0,2,DESCENT_PHASE,-0.008,0.0397
779,5.981,-15.3838,21.449,0.9074,0.0025,-0.2084,-0.1769,0.697,0.174,0.728,-15.557,21.4625,0.2,0.0103,-0.2485,0.0,-0.203,-0.2484,-0.5498,0.6365,0.4956,1,1,2,0.863,0.516,0.484,0,0,0.0,2,DESCENT_PHASE,-0.0078,0.0401
780,5.988,-15.3837,21.4447,0.9038,0.0042,-0.217,-0.1771,0.693,0.174,0.725,-15.5568,21.4574,0.2,0.0106,-0.2559,0.0,-0.203,-0.2562,-0.5494,0.6393,0.478,1,1,2,0.863,0.513,0.487,0,0,0.0,2,DESCENT_PHASE,-0.0065,0.0389
781,5.996,-15.3836,21.4402,0.9003,0.0047,-0.225,-0.1771,0.69,0.173,0.721,-15.5566,21.4521,0.2,0.011,-0.2631,0.0,-0.2026,-0.2641,-0.5495,0.6425,0.5097,1,1,2,0.865,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,-0.0062,0.0381
782,6.004,-15.3835,21.4355,0.8968,0.0066,-0.2336,-0.1771,0.686,0.173,0.718,-15.5563,21.4467,0.2,0.0112,-0.2703,0.0,-0.203,-0.2716,-0.5495,0.6457,0.4744,1,1,2,0.864,0.516,0.484,0,0,0.0,2,DESCENT_PHASE,-0.0046,0.0366
783,6.011,-15.3833,21.4307,0.8932,0.0077,-0.2406,-0.177,0.683,0.173,0.715,-15.5561,21.4412,0.2,0.0115,-0.2775,0.0,-0.2028,-0.2799,-0.5496,0.6492,0.5059,1,1,2,0.866,0.521,0.479,0,0,0.0,2,DESCENT_PHASE,-0.0039,0.037
784,6.02,-15.3831,21.4257,0.8897,0.0103,-0.2485,-0.1771,0.679,0.173,0.711,-15.5559,21.4355,0.2,0.0118,-0.2848,0.0,-0.2035,-0.2878,-0.5494,0.6528,0.4712,1,1,2,0.865,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,-0.0015,0.0363
785,6.028,-15.3829,21.4206,0.8861,0.0123,-0.255,-0.177,0.676,0.173,0.708,-15.5556,21.4297,0.2,0.0121,-0.2919,0.0,-0.2039,-0.2961,-0.5495,0.6567,0.5025,1,1,2,0.866,0.521,0.479,0,0,0.0,2,DESCENT_PHASE,0.0002,0.0369
786,6.035,-15.3825,21.4154,0.8826,0.0155,-0.2628,-0.1771,0.672,0.173,0.704,-15.5554,21.4237,0.2,0.0124,-0.2992,0.0,-0.2049,-0.304,-0.5495,0.6606,0.4673,1,1,2,0.865,0.516,0.484,0,0,0.0,2,DESCENT_PHASE,0.003,0.0363
787,6.042,-15.3822,21.41,0.879,0.0176,-0.2696,-0.1771,0.669,0.173,0.701,-15.5551,21.4175,0.2,0.0127,-0.3062,0.0,-0.2056,-0.3121,-0.5495,0.6645,0.4982,1,1,2,0.866,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,0.0049,0.0366
788,6.049,-15.3818,21.4044,0.8755,0.0213,-0.2779,-0.1777,0.665,0.173,0.697,-15.5549,21.4113,0.2,0.013,-0.3135,0.0,-0.2068,-0.3198,-0.5485,0.6677,0.4777,1,1,2,0.866,0.517,0.483,0,0,0.0,2,DESCENT_PHASE,0.0082,0.0356
789,6.057,-15.3813,21.3987,0.8719,0.0241,-0.2855,-0.1775,0.661,0.173,0.694,-15.5546,21.4049,0.2,0.0134,-0.3205,0.0,-0.2078,-0.3275,-0.5488,0.672,0.5097,1,1,2,0.868,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,0.0107,0.035
790,6.064,-15.3807,21.3928,0.8684,0.0273,-0.294,-0.1774,0.658,0.174,0.691,-15.5543,21.3983,0.2,0.0136,-0.3277,0.0,-0.2091,-0.3349,-0.549,0.6762,0.4756,1,1,2,0.867,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,0.0137,0.0337
791,6.072,-15.3802,21.3868,0.8649,0.0286,-0.3009,-0.1773,0.654,0.174,0.687,-15.554,21.3916,0.2,0.0139,-0.3347,0.0,-0.2096,-0.3429,-0.5492,0.6805,0.507,1,1,2,0.868,0.51,0.49,0,0,0.0,2,DESCENT_PHASE,0.0146,0.0338
792,6.079,-15.3796,21.3806,0.8613,0.0305,-0.309,-0.1772,0.651,0.174,0.684,-15.5538,21.3848,0.2,0.0142,-0.3418,0.0,-0.2104,-0.3503,-0.5493,0.6846,0.4731,1,1,2,0.867,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,0.0163,0.0328
793,6.086,-15.3789,21.3743,0.8578,0.0307,-0.316,-0.1771,0.647,0.175,0.681,-15.5535,21.3778,0.2,0.0145,-0.3489,0.0,-0.2104,-0.3582,-0.5494,0.6888,0.5041,1,1,2,0.868,0.513,0.487,0,0,0.0,2,DESCENT_PHASE,0.0162,0.0329
794,6.092,-15.3783,21.3678,0.8542,0.0318,-0.3244,-0.1772,0.644,0.175,0.677,-15.5532,21.3707,0.2,0.0148,-0.3559,0.0,-0.2109,-0.3655,-0.5492,0.6926,0.4832,1,1,2,0.868,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,0.017,0.0315
795,6.099,-15.3777,21.3612,0.8507,0.0314,-0.3321,-0.1772,0.64,0.175,0.674,-15.5529,21.3634,0.2,0.0151,-0.3629,0.0,-0.2107,-0.3729,-0.5493,0.6965,0.5138,1,1,2,0.87,0.503,0.497,0,0,0.0,2,DESCENT_PHASE,0.0163,0.0308
796,6.106,-15.377,21.3544,0.8471,0.0322,-0.3405,-0.1772,0.637,0.176,0.671,-15.5526,21.356,0.2,0.0154,-0.3699,0.0,-0.2111,-0.3802,-0.5493,0.7006,0.4799,1,1,2,0.869,0.517,0.483,0,0,0.0,2,DESCENT_PHASE,0.0168,0.0294
797,6.113,-15.3764,21.3474,0.8436,0.0316,-0.3474,-0.1771,0.633,0.176,0.667,-15.5523,21.3485,0.2,0.0156,-0.3769,0.0,-0.2109,-0.3879,-0.5494,0.7048,0.5101,1,1,2,0.87,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.016,0.0295
798,6.12,-15.3758,21.3403,0.8401,0.0324,-0.3554,-0.1771,0.63,0.176,0.664,-15.5519,21.3408,0.2,0.016,-0.3839,0.0,-0.2111,-0.3951,-0.5494,0.7089,0.4762,1,1,2,0.87,0.522,0.478,0,0,0.0,2,DESCENT_PHASE,0.0165,0.0285
799,6.127,-15.3751,21.3331,0.8365,0.0322,-0.3622,-0.1771,0.626,0.177,0.661,-15.5516,21.333,0.2,0.0162,-0.3908,0.0,-0.2111,-0.4029,-0.5494,0.7133,0.5062,1,1,2,0.871,0.511,0.489,0,0,0.0,2,DESCENT_PHASE,0.016,0.0286
800,6.133,-15.3744,21.3257,0.833,0.0336,-0.3704,-0.1774,0.622,0.177,0.657,-15.5513,21.325,0.2,0.0165,-0.3977,0.0,-0.2117,-0.4098,-0.549,0.717,0.4868,1,1,2,0.871,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,0.0171,0.0273
801,6.14,-15.3738,21.3181,0.8294,0.0342,-0.3778,-0.1773,0.619,0.177,0.654,-15.5509,21.317,0.2,0.0168,-0.4046,0.0,-0.2119,-0.4173,-0.5491,0.7215,0.5166,1,1,2,0.872,0.5,0.5,0,0,0.0,2,DESCENT_PHASE,0.0174,0.0268
802,6.147,-15.373,21.3104,0.8259,0.0354,-0.3858,-0.1772,0.615,0.178,0.651,-15.5506,21.3087,0.2,0.0171,-0.4114,0.0,-0.2125,-0.4242,-0.5492,0.7258,0.4826,1,1,2,0.872,0.505,0.495,0,0,0.0,2,DESCENT_PHASE,0.0183,0.0256
803,6.154,-15.3724,21.3025,0.8223,0.0346,-0.392,-0.1771,0.612,0.178,0.647,-15.5503,21.3004,0.2,0.0174,-0.4184,0.0,-0.2122,-0.4321,-0.5494,0.7305,0.5118,1,1,2,0.873,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.0172,0.0264
804,6.16,-15.3717,21.2946,0.8188,0.0347,-0.3991,-0.1771,0.608,0.178,0.644,-15.5499,21.2919,0.2,0.0176,-0.4251,0.0,-0.2123,-0.4394,-0.5495,0.7349,0.4781,1,1,2,0.873,0.498,0.502,0,0,0.0,2,DESCENT_PHASE,0.0171,0.026
805,6.167,-15.371,21.2865,0.8152,0.0332,-0.4049,-0.177,0.605,0.179,0.641,-15.5495,21.2832,0.2,0.0179,-0.4319,0.0,-0.2116,-0.4473,-0.5496,0.7395,0.5068,1,1,2,0.874,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.0153,0.027
806,6.174,-15.3703,21.2782,0.8117,0.0327,-0.4119,-0.1777,0.601,0.179,0.637,-15.5492,21.2744,0.2,0.0182,-0.4387,0.0,-0.2114,-0.4546,-0.5485,0.7431,0.479,1,1,2,0.873,0.502,0.498,0,0,0.0,2,DESCENT_PHASE,0.0145,0.0268
807,6.181,-15.3697,21.2699,0.8081,0.0309,-0.4179,-0.1774,0.598,0.179,0.634,-15.5488,21.2655,0.2,0.0185,-0.4456,0.0,-0.2105,-0.4625,-0.5489,0.7481,0.5116,1,1,2,0.874,0.503,0.497,0,0,0.0,2,DESCENT_PHASE,0.0124,0.0277
808,6.188,-15.3691,21.2614,0.8046,0.0303,-0.4252,-0.1773,0.594,0.179,0.631,-15.5484,21.2565,0.2,0.0188,-0.4521,0.0,-0.2102,-0.4695,-0.549,0.7523,0.4913,1,1,2,0.873,0.506,0.494,0,0,0.0,2,DESCENT_PHASE,0.0115,0.0269
809,6.195,-15.3685,21.2527,0.8011,0.0285,-0.4318,-0.1772,0.591,0.18,0.627,-15.5481,21.2473,0.2,0.0191,-0.459,0.0,-0.2092,-0.4772,-0.5492,0.7571,0.5241,1,1,2,0.875,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.0094,0.0272
810,6.202,-15.368,21.2439,0.7975,0.028,-0.4392,-0.1771,0.587,0.18,0.624,-15.5477,21.238,0.2,0.0194,-0.4656,0.0,-0.2088,-0.484,-0.5494,0.7614,0.4935,1,1,2,0.874,0.511,0.489,0,0,0.0,2,DESCENT_PHASE,0.0086,0.0264
811,6.209,-15.3675,21.235,0.794,0.0266,-0.4454,-0.1773,0.583,0.18,0.621,-15.5473,21.2286,0.2,0.0196,-0.4723,0.0,-0.2081,-0.4916,-0.5491,0.7658,0.5263,1,1,2,0.875,0.502,0.498,0,0,0.0,2,DESCENT_PHASE,0.007,0.0269
812,6.216,-15.3669,21.226,0.7904,0.0267,-0.4529,-0.1772,0.58,0.18,0.617,-15.5469,21.219,0.2,0.0199,-0.4788,0.0,-0.2079,-0.4984,-0.5492,0.7703,0.4974,1,1,2,0.874,0.524,0.476,0,0,0.0,2,DESCENT_PHASE,0.0069,0.026
813,6.223,-15.3664,21.2167,0.7881,0.026,-0.4614,-0.1185,0.578,0.18,0.615,-15.5465,21.2093,0.2,0.0202,-0.4855,0.0,-0.2074,-0.5049,-0.6491,0.8481,0.5334,1,1,2,0.875,0.502,0.498,0,0,0.0,2,DESCENT_PHASE,0.0058,0.0241
814,6.232,-15.3659,21.2073,0.7864,0.0274,-0.4709,-0.0811,0.576,0.18,0.614,-15.5461,21.1994,0.2,0.0205,-0.4921,0.0,-0.2077,-0.5108,-0.7127,0.9011,0.4958,1,1,2,0.874,0.529,0.471,0,0,0.0,2,DESCENT_PHASE,0.0069,0.0212
815,6.24,-15.3653,21.1978,0.7853,0.0275,-0.4782,-0.0576,0.575,0.181,0.612,-15.5457,21.1894,0.2,0.0207,-0.4987,0.0,-0.2076,-0.5176,-0.7527,0.9368,0.5282,1,1,2,0.875,0.513,0.487,0,0,0.0,2,DESCENT_PHASE,0.0068,0.0204
816,6.247,-15.3647,21.188,0.7844,0.0295,-0.4869,-0.0431,0.574,0.181,0.612,-15.5452,21.1793,0.2,0.021,-0.5052,0.0,-0.2082,-0.5236,-0.7773,0.9601,0.5132,1,1,2,0.875,0.522,0.478,0,0,0.0,2,DESCENT_PHASE,0.0085,0.0183
817,6.256,-15.3641,21.1781,0.7837,0.0307,-0.4944,-0.0343,0.573,0.181,0.611,-15.5448,21.1691,0.2,0.0213,-0.5116,0.0,-0.2086,-0.5301,-0.7922,0.9758,0.5423,1,1,2,0.877,0.51,0.49,0,0,0.0,2,DESCENT_PHASE,0.0095,0.0173
818,6.263,-15.3634,21.1681,0.7832,0.0329,-0.5018,-0.0281,0.573,0.181,0.611,-15.5444,21.1587,0.2,0.0215,-0.5181,0.0,-0.2094,-0.5366,-0.8027,0.988,0.5039,1,1,2,0.877,0.508,0.492,0,0,0.0,2,DESCENT_PHASE,0.0114,0.0163
819,6.27,-15.3628,21.158,0.7827,0.0333,-0.5068,-0.0241,0.572,0.181,0.61,-15.5439,21.1483,0.2,0.0218,-0.5246,0.0,-0.2095,-0.5442,-0.8095,0.9976,0.5306,1,1,2,0.878,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,0.0116,0.0178
820,6.277,-15.3621,21.1477,0.7823,0.0349,-0.512,-0.0216,0.572,0.182,0.61,-15.5435,21.1376,0.2,0.0221,-0.531,0.0,-0.21,-0.5516,-0.8137,1.0052,0.4934,1,1,2,0.878,0.515,0.485,0,0,0.0,2,DESCENT_PHASE,0.0128,0.019
821,6.284,-15.3614,21.1374,0.7819,0.035,-0.5151,-0.02,0.571,0.182,0.61,-15.5431,21.1269,0.2,0.0223,-0.5373,0.0,-0.2101,-0.5597,-0.8165,1.012,0.5192,1,1,2,0.879,0.523,0.477,0,0,0.0,2,DESCENT_PHASE,0.0126,0.0222
822,6.291,-15.3607,21.127,0.7815,0.0363,-0.5189,-0.019,0.571,0.182,0.609,-15.5426,21.116,0.2,0.0226,-0.5438,0.0,-0.2106,-0.568,-0.8183,1.0181,0.4965,1,1,2,0.879,0.519,0.481,0,0,0.0,2,DESCENT_PHASE,0.0137,0.0249
823,6.298,-15.3599,21.1166,0.7811,0.0365,-0.521,-0.0187,0.571,0.183,0.609,-15.5421,21.105,0.2,0.0228,-0.5501,0.0,-0.2106,-0.5767,-0.8187,1.0233,0.5286,1,1,2,0.88,0.526,0.474,0,0,0.0,2,DESCENT_PHASE,0.0137,0.0291
824,6.306,-15.3592,21.1062,0.7807,0.038,-0.5237,-0.0181,0.57,0.183,0.609,-15.5417,21.0939,0.2,0.0231,-0.5564,0.0,-0.2113,-0.5853,-0.8197,1.0291,0.4997,1,1,2,0.879,0.52,0.48,0,0,0.0,2,DESCENT_PHASE,0.0149,0.0326
825,6.313,-15.3584,21.0957,0.7804,0.0383,-0.5249,-0.0183,0.57,0.183,0.609,-15.5412,21.0826,0.2,0.0234,-0.5626,0.0,-0.2113,-0.5946,-0.8194,1.0342,0.5323,1,1,2,0.88,0.526,0.474,0,0,0.0,2,DESCENT_PHASE,0.0149,0.0377
826,6.32,-15.3576,21.0851,0.78,0.0401,-0.5271,-0.0179,0.57,0.184,0.608,-15.5407,21.0713,0.2,0.0236,-0.5689,0.0,-0.2122,-0.6036,-0.82,1.0401,0.5011,1,1,2,0.879,0.52,0.48,0,0,0.0,2,DESCENT_PHASE,0.0165,0.0418
827,6.327,-15.3568,21.0746,0.7797,0.0409,-0.528,-0.0176,0.569,0.184,0.608,-15.5403,21.0598,0.2,0.0239,-0.5752,0.0,-0.2126,-0.6133,-0.8206,1.0462,0.5334,1,1,2,0.879,0.525,0.475,0,0,0.0,2,DESCENT_PHASE,0.017,0.0471
828,6.336,-15.3559,21.0639,0.7793,0.0427,-0.5302,-0.0174,0.569,0.185,0.608,-15.5398,21.0481,0.2,0.0241,-0.5813,0.0,-0.213,-0.6211,-0.8193,1.05,0.5018,1,1,2,0.878,0.518,0.482,0,0,0.0,2,DESCENT_PHASE,0.0186,0.0511
829,6.343,-15.3551,21.0533,0.779,0.0431,-0.5314,-0.0173,0.568,0.185,0.608,-15.5393,21.0364,0.2,0.0244,-0.5874,0.0,-0.2121,-0.6271,-0.815,1.05,0.5343,1,1,2,0.879,0.522,0.478,0,0,0.0,2,DESCENT_PHASE,0.0187,0.056
830,6.35,-15.3542,21.0426,0.7786,0.0448,-0.5342,-0.0172,0.568,0.186,0.608,-15.5388,21.0245,0.2,0.0247,-0.5935,0.0,-0.2118,-0.6327,-0.8108,1.05,0.5029,1,1,2,0.877,0.512,0.488,0,0,0.0,2,DESCENT_PHASE,0.0202,0.0593
831,6.357,-15.3533,21.0319,0.7783,0.0454,-0.5363,-0.0171,0.568,0.186,0.607,-15.5383,21.0125,0.2,0.0249,-0.5997,0.0,-0.211,-0.6384,-0.8065,1.05,0.5356,1,1,2,0.877,0.515,0.485,0,0,0.0,2,DESCENT_PHASE,0.0205,0.0634
832,6.364,-15.3523,21.0211,0.7779,0.0473,-0.5403,-0.0171,0.567,0.187,0.607,-15.5378,21.0004,0.2,0.0252,-0.6056,0.0,-0.2109,-0.6435,-0.8025,1.05,0.5045,1,1,2,0.876,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.0221,0.0653
833,6.371,-15.3513,21.0102,0.7776,0.0481,-0.544,-0.0171,0.567,0.187,0.607,-15.5373,20.9882,0.2,0.0254,-0.6117,0.0,-0.2104,-0.6487,-0.7984,1.05,0.5371,1,1,2,0.876,0.506,0.494,0,0,0.0,2,DESCENT_PHASE,0.0227,0.0677
834,6.378,-15.3504,20.9992,0.7773,0.0497,-0.5499,-0.0171,0.567,0.188,0.607,-15.5368,20.9758,0.2,0.0257,-0.6177,0.0,-0.2103,-0.6532,-0.7948,1.05,0.5078,1,1,2,0.874,0.524,0.476,0,0,0.0,2,DESCENT_PHASE,0.0241,0.0678
835,6.385,-15.3494,20.9881,0.7769,0.0499,-0.5558,-0.0171,0.566,0.189,0.607,-15.5363,20.9633,0.2,0.0259,-0.6235,0.0,-0.2097,-0.6576,-0.7912,1.05,0.5396,1,1,2,0.874,0.51,0.49,0,0,0.0,2,DESCENT_PHASE,0.024,0.0678
836,6.392,-15.3483,20.9768,0.7766,0.0511,-0.5639,-0.0173,0.566,0.189,0.607,-15.5357,20.9508,0.2,0.0261,-0.6295,0.0,-0.2097,-0.6615,-0.788,1.05,0.5288,1,1,2,0.873,0.526,0.474,0,0,0.0,2,DESCENT_PHASE,0.025,0.0656
837,6.398,-15.3473,20.9654,0.7762,0.0511,-0.572,-0.0177,0.566,0.19,0.607,-15.5352,20.9381,0.2,0.0264,-0.6354,0.0,-0.2092,-0.6656,-0.7847,1.05,0.5555,1,1,2,0.875,0.501,0.499,0,0,0.0,2,DESCENT_PHASE,0.0246,0.0634
838,6.406,-15.3463,20.9538,0.7759,0.0522,-0.5809,-0.0175,0.565,0.191,0.607,-15.5347,20.9252,0.2,0.0267,-0.6413,0.0,-0.2091,-0.6688,-0.782,1.05,0.529,1,1,2,0.874,0.511,0.489,0,0,0.0,2,DESCENT_PHASE,0.0256,0.0603
839,6.412,-15.3452,20.942,0.7755,0.052,-0.5881,-0.0174,0.565,0.191,0.606,-15.5341,20.9123,0.2,0.0268,-0.6471,0.0,-0.2085,-0.6725,-0.779,1.05,0.5497,1,1,2,0.876,0.507,0.493,0,0,0.0,2,DESCENT_PHASE,0.0251,0.059
840,6.419,-15.3442,20.9301,0.7752,0.0528,-0.5958,-0.0173,0.565,0.192,0.606,-15.5336,20.8992,0.2,0.0271,-0.6528,0.0,-0.2082,-0.6759,-0.7761,1.05,0.5236,1,1,2,0.875,0.503,0.497,0,0,0.0,2,DESCENT_PHASE,0.0257,0.057
841,6.426,-15.3431,20.9181,0.7748,0.052,-0.6018,-0.0178,0.564,0.193,0.606,-15.533,20.8861,0.2,0.0274,-0.6586,0.0,-0.2074,-0.6802,-0.7725,1.05,0.5504,1,1,2,0.876,0.512,0.488,0,0,0.0,2,DESCENT_PHASE,0.0246,0.0568
842,6.433,-15.3421,20.9059,0.7745,0.052,-0.6086,-0.0175,0.564,0.193,0.606,-15.5325,20.8728,0.2,0.0276,-0.6642,0.0,-0.2069,-0.6835,-0.7698,1.05,0.5177,1,1,2,0.875,0.506,0.494,0,0,0.0,2,DESCENT_PHASE,0.0244,0.0556
843,6.44,-15.3411,20.8936,0.7741,0.0502,-0.6139,-0.0173,0.564,0.194,0.606,-15.5319,20.8594,0.2,0.0278,-0.67,0.0,-0.2054,-0.6873,-0.7668,1.05,0.5452,1,1,2,0.876,0.513,0.487,0,0,0.0,2,DESCENT_PHASE,0.0224,0.0561
844,6.447,-15.3401,20.8812,0.7738,0.0495,-0.6203,-0.0172,0.563,0.195,0.606,-15.5314,20.8459,0.2,0.028,-0.6757,0.0,-0.2046,-0.6908,-0.7638,1.05,0.5129,1,1,2,0.875,0.505,0.495,0,0,0.0,2,DESCENT_PHASE,0.0215,0.0554
845,6.454,-15.3392,20.8687,0.7734,0.0473,-0.6255,-0.0171,0.563,0.195,0.606,-15.5308,20.8322,0.2,0.0283,-0.6811,0.0,-0.203,-0.6945,-0.7609,1.05,0.5397,1,1,2,0.876,0.511,0.489,0,0,0.0,2,DESCENT_PHASE,0.019,0.0556
846,6.461,-15.3382,20.8561,0.7731,0.0464,-0.6322,-0.0171,0.563,0.196,0.606,-15.5302,20.8185,0.2,0.0285,-0.6867,0.0,-0.202,-0.6979,-0.758,1.05,0.5078,1,1,2,0.875,0.501,0.499,0,0,0.0,2,DESCENT_PHASE,0.0179,0.0546
847,6.468,-15.3373,20.8433,0.7728,0.0443,-0.638,-0.017,0.562,0.196,0.605,-15.5297,20.8047,0.2,0.0288,-0.6924,0.0,-0.2005,-0.7015,-0.7551,1.05,0.534,1,1,2,0.875,0.505,0.495,0,0,0.0,2,DESCENT_PHASE,0.0155,0.0543
848,6.475,-15.3365,20.8304,0.7724,0.0438,-0.6455,-0.0178,0.562,0.197,0.605,-15.5291,20.7907,0.2,0.029,-0.6977,0.0,-0.1998,-0.705,-0.752,1.05,0.5149,1,1,2,0.874,0.509,0.491,0,0,0.0,2,DESCENT_PHASE,0.0148,0.0522
849,6.482,-15.3356,20.8173,0.772,0.0424,-0.6527,-0.0176,0.562,0.197,0.605,-15.5285,20.7766,0.2,0.0292,-0.7032,0.0,-0.1986,-0.708,-0.7496,1.05,0.5456,1,1,2,0.874,0.5,0.5,0,0,0.0,2,DESCENT_PHASE,0.0132,0.0506
850,6.489,-15.3348,20.8041,0.7717,0.0426,-0.6611,-0.0176,0.561,0.198,0.605,-15.5279,20.7625,0.2,0.0295,-0.7086,0.0,-0.198,-0.7106,-0.7473,1.05,0.5178,1,1,2,0.873,0.514,0.486,0,0,0.0,2,DESCENT_PHASE,0.0132,0.0475
851,6.5,-15.3339,20.7907,0.7713,0.042,-0.6687,-0.0175,0.561,0.198,0.605,-15.5273,20.7482,0.2,0.0297,-0.714,0.0,-0.1971,-0.7133,-0.7449,1.05,0.5488,1,1,2,0.873,0.503,0.497,0,0,0.0,2,DESCENT_PHASE,0.0124,0.0453
852,6.506,-15.3331,20.7772,0.771,0.0428,-0.678,-0.0177,0.56,0.198,0.604,-15.5267,20.7338,0.2,0.0299,-0.7194,0.0,-0.197,-0.7157,-0.7426,1.05,0.547,1,1,2,0.873,0.516,0.484,0,0,0.0,2,DESCENT_PHASE,0.013,0.0414
853,6.515,-15.3322,20.7634,0.7706,0.0425,-0.6868,-0.0178,0.56,0.199,0.604,-15.5261,20.7193,0.2,0.0301,-0.7246,0.0,-0.1962,-0.7181,-0.7405,1.05,0.5628,1,1,2,0.875,0.504,0.496,0,0,0.0,2,DESCENT_PHASE,0.0124,0.0378
