step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
630,71.872,0.1321,-7.5367,31.0365,-1.5499,-1.1644,0.6659,6.948,5.335,31.295,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5571,-1.167,0.5396,2.0193,-0.3965,0,0,0,0.522,0.241,0.759,0,0,0.0,3,SEARCH_PHASE,-1.5499,-1.1644
631,71.99,0.1012,-7.5599,31.0489,-1.5466,-1.1606,0.6176,6.956,5.296,31.3,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.556,-1.1662,0.4916,2.0057,-0.3909,0,0,0,0.522,0.242,0.758,0,0,0.0,3,SEARCH_PHASE,-1.5466,-1.1606
632,72.102,0.0703,-7.5831,31.0603,-1.5436,-1.1572,0.5703,6.963,5.257,31.305,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.555,-1.1654,0.4436,1.9932,-0.411,0,0,0,0.523,0.244,0.756,0,0,0.0,3,SEARCH_PHASE,-1.5436,-1.1572
633,72.215,0.0395,-7.6062,31.0708,-1.5404,-1.1536,0.523,6.969,5.219,31.309,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5539,-1.1646,0.3956,1.9818,-0.3818,0,0,0,0.522,0.241,0.759,0,0,0.0,3,SEARCH_PHASE,-1.5404,-1.1536
634,72.328,0.0087,-7.6292,31.0803,-1.5382,-1.151,0.4756,6.974,5.18,31.312,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5528,-1.1638,0.3476,1.9715,-0.4163,0,0,0,0.523,0.238,0.762,0,0,0.0,3,SEARCH_PHASE,-1.5382,-1.151
635,72.44,-0.022,-7.6521,31.0888,-1.536,-1.1474,0.428,6.979,5.142,31.314,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5518,-1.1631,0.2996,1.9623,-0.3855,0,0,0,0.522,0.239,0.761,0,0,0.0,3,SEARCH_PHASE,-1.536,-1.1474
636,72.552,-0.0527,-7.675,31.0964,-1.5345,-1.1449,0.3805,6.982,5.104,31.315,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5507,-1.1623,0.2516,1.9542,-0.42,0,0,0,0.523,0.237,0.763,0,0,0.0,3,SEARCH_PHASE,-1.5345,-1.1449
637,72.664,-0.0833,-7.6979,31.1031,-1.5328,-1.1413,0.3328,6.983,5.066,31.316,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5496,-1.1616,0.2036,1.9473,-0.3922,0,0,0,0.522,0.241,0.759,0,0,0.0,3,SEARCH_PHASE,-1.5328,-1.1413
638,72.778,-0.114,-7.7206,31.1088,-1.5318,-1.1388,0.2845,6.984,5.027,31.315,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5485,-1.1608,0.1556,1.9416,-0.4252,0,0,0,0.526,0.244,0.756,0,0,0.0,3,SEARCH_PHASE,-1.5318,-1.1388
639,72.89,-0.1446,-7.7433,31.1135,-1.5302,-1.1355,0.2372,6.983,4.989,31.314,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5474,-1.1601,0.1076,1.937,-0.385,0,0,0,0.527,0.244,0.756,0,0,0.0,3,SEARCH_PHASE,-1.5302,-1.1355
640,73.003,-0.1752,-7.766,31.1173,-1.5291,-1.1335,0.1897,6.982,4.951,31.311,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5464,-1.1594,0.0596,1.9336,-0.4144,0,0,0,0.529,0.245,0.755,0,0,0.0,3,SEARCH_PHASE,-1.5291,-1.1335
641,73.117,-0.2057,-7.7886,31.1202,-1.5275,-1.1306,0.1421,6.979,4.913,31.308,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5453,-1.1587,0.0116,1.9314,-0.3766,0,0,0,0.529,0.252,0.748,0,0,0.0,3,SEARCH_PHASE,-1.5275,-1.1306
642,73.23,-0.2362,-7.8112,31.122,-1.5262,-1.1287,0.0945,6.976,4.875,31.304,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5441,-1.1579,-0.0364,1.9304,-0.4056,0,0,0,0.532,0.259,0.741,0,0,0.0,3,SEARCH_PHASE,-1.5262,-1.1287
643,73.342,-0.2667,-7.8337,31.123,-1.5242,-1.1258,0.046,6.972,4.837,31.299,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.543,-1.1573,-0.0844,1.9306,-0.3889,0,0,0,0.532,0.26,0.74,0,0,0.0,3,SEARCH_PHASE,-1.5242,-1.1258
644,73.455,-0.2972,-7.8562,31.1229,-1.5225,-1.1237,-0.0014,6.967,4.8,31.293,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5419,-1.1566,-0.1324,1.932,-0.4231,0,0,0,0.535,0.261,0.739,0,0,0.0,3,SEARCH_PHASE,-1.5225,-1.1237
645,73.567,-0.3276,-7.8786,31.122,-1.5205,-1.1214,-0.0488,6.961,4.762,31.286,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5408,-1.1559,-0.1804,1.9346,-0.3883,0,0,0,0.535,0.262,0.738,0,0,0.0,3,SEARCH_PHASE,-1.5205,-1.1214
646,73.684,-0.358,-7.901,31.12,-1.5194,-1.1209,-0.0963,6.949,4.724,31.279,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5397,-1.1552,-0.2284,1.9384,-0.4224,0,0,1,0.538,0.263,0.737,0,0,0.0,3,SEARCH_PHASE,-1.5194,-1.1209
647,73.797,-0.3883,-7.9234,31.1159,-1.5171,-1.1191,-0.2087,6.933,4.686,31.269,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5386,-1.1545,-0.2764,1.9433,-0.4265,0,0,1,0.54,0.264,0.736,0,0,0.0,3,SEARCH_PHASE,-1.5171,-1.1191
648,73.91,-0.4186,-7.9458,31.1094,-1.5152,-1.1182,-0.3208,6.916,4.649,31.257,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5375,-1.1539,-0.3244,1.9495,-0.4306,0,0,1,0.543,0.264,0.736,0,0,0.0,3,SEARCH_PHASE,-1.5152,-1.1182
649,74.024,-0.4489,-7.9682,31.1013,-1.5141,-1.1187,-0.409,6.897,4.611,31.243,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5364,-1.1532,-0.3724,1.9568,-0.4009,0,0,1,0.544,0.265,0.735,0,0,0.0,3,SEARCH_PHASE,-1.5141,-1.1187
650,74.138,-0.4792,-7.9906,31.092,-1.5144,-1.1215,-0.4647,6.877,4.573,31.229,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5353,-1.1525,-0.4204,1.9652,-0.3688,0,0,1,0.542,0.258,0.742,0,0,0.0,3,SEARCH_PHASE,-1.5144,-1.1215
651,74.251,-0.5095,-8.0131,31.082,-1.515,-1.1247,-0.4972,6.856,4.536,31.213,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5342,-1.1518,-0.4684,1.9748,-0.3397,0,0,1,0.536,0.254,0.746,0,0,0.0,3,SEARCH_PHASE,-1.515,-1.1247
652,74.366,-0.5398,-8.0356,31.0717,-1.5146,-1.1254,-0.5147,6.834,4.498,31.198,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5331,-1.151,-0.5164,1.9854,-0.3632,0,0,1,0.53,0.251,0.749,0,0,0.0,3,SEARCH_PHASE,-1.5146,-1.1254
653,74.481,-0.57,-8.058,31.0613,-1.5118,-1.1205,-0.5214,6.813,4.46,31.182,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.532,-1.1503,-0.5644,1.9972,-0.3534,0,0,1,0.525,0.249,0.751,0,0,0.0,3,SEARCH_PHASE,-1.5118,-1.1205
654,74.597,-0.6001,-8.0802,31.0509,-1.5035,-1.1107,-0.5209,6.791,4.423,31.166,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5309,-1.1497,-0.6124,2.0101,-0.3764,0,0,1,0.52,0.251,0.749,0,0,0.0,3,SEARCH_PHASE,-1.5035,-1.1107
655,74.715,-0.6298,-8.1021,31.0406,-1.4873,-1.0948,-0.5164,6.77,4.386,31.151,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5298,-1.149,-0.6604,2.024,-0.3633,0,0,1,0.514,0.239,0.761,0,0,0.0,3,SEARCH_PHASE,-1.4873,-1.0948
656,74.831,-0.659,-8.1236,31.0303,-1.46,-1.0738,-0.5121,6.749,4.35,31.136,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5287,-1.1484,-0.7084,2.039,-0.4,0,0,1,0.515,0.244,0.756,0,0,0.0,3,SEARCH_PHASE,-1.46,-1.0738
657,74.946,-0.6875,-8.1445,31.0201,-1.4254,-1.0469,-0.511,6.729,4.314,31.121,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5276,-1.1478,-0.7564,2.0551,-0.3699,0,0,1,0.512,0.246,0.754,0,0,0.0,3,SEARCH_PHASE,-1.4254,-1.0469
658,75.061,-0.7152,-8.1649,31.0099,-1.3845,-1.0175,-0.5109,6.709,4.28,31.106,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5266,-1.1472,-0.8044,2.0721,-0.4143,0,0,1,0.512,0.241,0.759,0,0,0.0,3,SEARCH_PHASE,-1.3845,-1.0175
659,75.177,-0.742,-8.1845,30.9996,-1.3381,-0.9835,-0.5139,6.689,4.247,31.091,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5256,-1.1467,-0.8524,2.0902,-0.3926,0,0,1,0.509,0.238,0.762,0,0,0.0,3,SEARCH_PHASE,-1.3381,-0.9835
660,75.292,-0.7677,-8.2035,30.9892,-1.2879,-0.9483,-0.5201,6.669,4.215,31.076,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5246,-1.1461,-0.9004,2.1092,-0.4188,0,0,1,0.512,0.244,0.756,0,0,0.0,3,SEARCH_PHASE,-1.2879,-0.9483
661,75.409,-0.7925,-8.2217,30.9787,-1.2365,-0.9103,-0.5272,6.65,4.184,31.062,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1456,-0.9484,2.1292,-0.4446,0,0,1,0.518,0.241,0.759,0,0,0.0,3,SEARCH_PHASE,-1.2365,-0.9103
662,75.524,-0.8161,-8.2392,30.968,-1.1839,-0.8724,-0.535,6.63,4.155,31.047,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5228,-1.1451,-0.9964,2.1501,-0.4138,0,0,1,0.519,0.243,0.757,0,0,0.0,3,SEARCH_PHASE,-1.1839,-0.8724
663,75.641,-0.8388,-8.2559,30.9571,-1.1312,-0.8361,-0.5435,6.611,4.126,31.033,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.522,-1.1446,-1.0444,2.1719,-0.4402,0,0,1,0.524,0.254,0.746,0,0,0.0,3,SEARCH_PHASE,-1.1312,-0.8361
664,75.757,-0.8604,-8.2719,30.9461,-1.0803,-0.7997,-0.5513,6.592,4.1,31.018,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5212,-1.1441,-1.0924,2.1946,-0.4346,0,0,1,0.527,0.256,0.744,0,0,0.0,3,SEARCH_PHASE,-1.0803,-0.7997
665,75.872,-0.881,-8.2872,30.9349,-1.0302,-0.7651,-0.5579,6.574,4.074,31.004,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1437,-1.1404,2.2181,-0.4435,0,0,1,0.534,0.26,0.74,0,0,0.0,3,SEARCH_PHASE,-1.0302,-0.7651
666,75.99,-0.9006,-8.3018,30.9237,-0.9834,-0.7321,-0.5624,6.555,4.049,30.989,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5197,-1.1432,-1.1884,2.2425,-0.4346,0,0,1,0.537,0.258,0.742,0,0,0.0,3,SEARCH_PHASE,-0.9834,-0.7321
667,76.109,-0.9194,-8.3159,30.9123,-0.9375,-0.7023,-0.5661,6.537,4.026,30.975,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5191,-1.1427,-1.2364,2.2676,-0.4564,0,0,1,0.545,0.271,0.729,0,0,0.0,3,SEARCH_PHASE,-0.9375,-0.7023
668,76.224,-0.9373,-8.3293,30.901,-0.8959,-0.6741,-0.568,6.519,4.003,30.961,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5184,-1.1423,-1.2844,2.2935,-0.4304,0,0,1,0.548,0.275,0.725,0,0,0.0,3,SEARCH_PHASE,-0.8959,-0.6741
669,76.338,-0.9545,-8.3424,30.8896,-0.8592,-0.6504,-0.5682,6.501,3.982,30.947,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5184,-1.1422,-1.3324,2.3206,-0.4583,0,0,1,0.556,0.271,0.729,0,0,0.0,3,SEARCH_PHASE,-0.8592,-0.6504
670,76.454,-0.971,-8.3549,30.8783,-0.8258,-0.6286,-0.5672,6.484,3.961,30.933,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5184,-1.1421,-1.3804,2.3485,-0.4269,0,0,1,0.56,0.277,0.723,0,0,0.0,3,SEARCH_PHASE,-0.8258,-0.6286
671,76.566,-0.987,-8.3672,30.867,-0.7974,-0.6121,-0.5654,6.466,3.941,30.919,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5185,-1.1421,-1.4284,2.377,-0.4517,0,0,1,0.567,0.281,0.719,0,0,0.0,3,SEARCH_PHASE,-0.7974,-0.6121
672,76.679,-1.0024,-8.3791,30.8557,-0.7726,-0.5978,-0.5626,6.449,3.922,30.906,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5185,-1.142,-1.4764,2.4062,-0.419,0,0,1,0.569,0.282,0.718,0,0,0.0,3,SEARCH_PHASE,-0.7726,-0.5978
673,76.792,-1.0175,-8.3909,30.8445,-0.7532,-0.5887,-0.5596,6.432,3.902,30.892,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5186,-1.1418,-1.5,2.4207,-0.4401,0,0,1,0.575,0.293,0.707,0,0,0.0,3,SEARCH_PHASE,-0.7532,-0.5887
674,76.905,-1.0322,-8.4025,30.8334,-0.7376,-0.5817,-0.556,6.416,3.884,30.879,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5188,-1.1416,-1.5,2.4207,-0.4062,0,0,1,0.578,0.296,0.704,0,0,0.0,3,SEARCH_PHASE,-0.7376,-0.5817
675,77.018,-1.0468,-8.4141,30.8223,-0.7279,-0.5792,-0.5531,6.399,3.865,30.865,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5189,-1.1414,-1.5,2.4207,-0.4409,0,0,1,0.582,0.299,0.701,0,0,0.0,3,SEARCH_PHASE,-0.7279,-0.5792
676,77.131,-1.0612,-8.4257,30.8113,-0.7224,-0.5784,-0.5497,6.382,3.847,30.852,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5191,-1.1412,-1.5,2.4207,-0.3977,0,0,1,0.583,0.304,0.696,0,0,0.0,3,SEARCH_PHASE,-0.7224,-0.5784
677,77.243,-1.0757,-8.4373,30.8004,-0.7214,-0.5817,-0.5472,6.366,3.828,30.839,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5193,-1.141,-1.5,2.4207,-0.4281,0,0,1,0.587,0.3,0.7,0,0,0.0,3,SEARCH_PHASE,-0.7214,-0.5817
678,77.355,-1.0901,-8.449,30.7895,-0.7234,-0.5858,-0.5449,6.349,3.809,30.826,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5195,-1.1407,-1.5,2.4207,-0.3862,0,0,1,0.588,0.306,0.694,0,0,0.0,3,SEARCH_PHASE,-0.7234,-0.5858
679,77.47,-1.1047,-8.4609,30.7786,-0.7299,-0.593,-0.5436,6.332,3.791,30.813,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5197,-1.1404,-1.5,2.4207,-0.417,0,0,1,0.59,0.309,0.691,0,0,0.0,3,SEARCH_PHASE,-0.7299,-0.593
680,77.582,-1.1195,-8.4729,30.7678,-0.7392,-0.6,-0.5425,6.316,3.772,30.8,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5199,-1.1401,-1.5,2.4207,-0.3766,0,0,1,0.591,0.31,0.69,0,0,0.0,3,SEARCH_PHASE,-0.7392,-0.6
681,77.695,-1.1345,-8.4851,30.7569,-0.751,-0.6093,-0.5422,6.299,3.752,30.786,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5201,-1.1398,-1.5,2.4207,-0.4116,0,0,1,0.593,0.307,0.693,0,0,0.0,3,SEARCH_PHASE,-0.751,-0.6093
682,77.809,-1.1498,-8.4974,30.7461,-0.7636,-0.6175,-0.5421,6.282,3.733,30.773,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1395,-1.5,2.4207,-0.3716,0,0,1,0.594,0.312,0.688,0,0,0.0,3,SEARCH_PHASE,-0.7636,-0.6175
683,77.926,-1.1654,-8.51,30.7352,-0.7785,-0.6275,-0.5425,6.265,3.713,30.76,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5206,-1.1392,-1.5,2.4207,-0.4058,0,0,1,0.595,0.304,0.696,0,0,0.0,3,SEARCH_PHASE,-0.7785,-0.6275
684,78.042,-1.1813,-8.5227,30.7244,-0.7941,-0.6361,-0.5429,6.248,3.692,30.747,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5208,-1.139,-1.5,2.4207,-0.3663,0,0,1,0.596,0.303,0.697,0,0,0.0,3,SEARCH_PHASE,-0.7941,-0.6361
685,78.155,-1.1975,-8.5356,30.7135,-0.8117,-0.6461,-0.5439,6.231,3.672,30.734,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.521,-1.1387,-1.5,2.4207,-0.392,0,0,1,0.597,0.304,0.696,0,0,0.0,3,SEARCH_PHASE,-0.8117,-0.6461
686,78.268,-1.2141,-8.5487,30.7026,-0.8299,-0.6543,-0.5453,6.214,3.65,30.72,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5211,-1.1385,-1.5,2.4207,-0.3659,0,0,1,0.596,0.305,0.695,0,0,0.0,3,SEARCH_PHASE,-0.8299,-0.6543
687,78.381,-1.231,-8.562,30.6917,-0.8473,-0.6629,-0.5465,6.196,3.629,30.707,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5213,-1.1383,-1.5,2.4207,-0.3931,0,0,1,0.596,0.303,0.697,0,0,0.0,3,SEARCH_PHASE,-0.8473,-0.6629
688,78.493,-1.2483,-8.5754,30.6807,-0.8648,-0.6695,-0.5467,6.179,3.607,30.693,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5214,-1.1381,-1.5,2.4207,-0.3796,0,0,1,0.597,0.302,0.698,0,0,0.0,3,SEARCH_PHASE,-0.8648,-0.6695
689,78.605,-1.2659,-8.5889,30.6698,-0.8803,-0.6761,-0.5469,6.161,3.585,30.68,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5215,-1.138,-1.5,2.4207,-0.4007,0,0,1,0.598,0.301,0.699,0,0,0.0,3,SEARCH_PHASE,-0.8803,-0.6761
690,78.718,-1.2839,-8.6025,30.6589,-0.8964,-0.6812,-0.5471,6.144,3.562,30.666,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5215,-1.138,-1.5,2.4207,-0.3853,0,0,1,0.598,0.301,0.699,0,0,0.0,3,SEARCH_PHASE,-0.8964,-0.6812
691,78.833,-1.3021,-8.6162,30.6479,-0.9101,-0.6867,-0.5472,6.126,3.54,30.653,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5216,-1.1379,-1.5,2.4207,-0.4065,0,0,1,0.6,0.305,0.695,0,0,0.0,3,SEARCH_PHASE,-0.9101,-0.6867
692,78.95,-1.3206,-8.6301,30.637,-0.9242,-0.6911,-0.5474,6.108,3.516,30.639,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5216,-1.1379,-1.5,2.4207,-0.3912,0,0,1,0.6,0.307,0.693,0,0,0.0,3,SEARCH_PHASE,-0.9242,-0.6911
693,79.064,-1.3393,-8.644,30.626,-0.9355,-0.6959,-0.5476,6.09,3.493,30.626,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5215,-1.1379,-1.5,2.4207,-0.4119,0,0,1,0.602,0.309,0.691,0,0,0.0,3,SEARCH_PHASE,-0.9355,-0.6959
694,79.181,-1.3582,-8.658,30.6151,-0.9468,-0.6999,-0.5475,6.072,3.47,30.612,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5215,-1.138,-1.5,2.4207,-0.3957,0,0,1,0.603,0.311,0.689,0,0,0.0,3,SEARCH_PHASE,-0.9468,-0.6999
695,79.301,-1.3773,-8.6721,30.6041,-0.9551,-0.7046,-0.5479,6.055,3.446,30.599,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5214,-1.1381,-1.5,2.4207,-0.396,0,0,1,0.604,0.314,0.686,0,0,0.0,3,SEARCH_PHASE,-0.9551,-0.7046
696,79.414,-1.3966,-8.6862,30.5932,-0.9631,-0.7086,-0.5474,6.037,3.422,30.585,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5214,-1.1381,-1.5,2.4207,-0.3769,0,0,1,0.604,0.315,0.685,0,0,0.0,3,SEARCH_PHASE,-0.9631,-0.7086
697,79.525,-1.4159,-8.7005,30.5822,-0.9684,-0.712,-0.5469,6.019,3.398,30.572,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5213,-1.1382,-1.5,2.4207,-0.3964,0,0,1,0.605,0.318,0.682,0,0,0.0,3,SEARCH_PHASE,-0.9684,-0.712
698,79.638,-1.4354,-8.7148,30.5713,-0.9738,-0.7134,-0.5466,6.001,3.374,30.558,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5212,-1.1383,-1.5,2.4207,-0.3771,0,0,1,0.605,0.319,0.681,0,0,0.0,3,SEARCH_PHASE,-0.9738,-0.7134
699,79.758,-1.4549,-8.729,30.5604,-0.976,-0.7144,-0.5461,5.983,3.35,30.545,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5211,-1.1385,-1.5,2.4207,-0.3982,0,0,1,0.607,0.318,0.682,0,0,0.0,3,SEARCH_PHASE,-0.976,-0.7144
700,79.872,-1.4745,-8.7433,30.5494,-0.9781,-0.7137,-0.5455,5.965,3.325,30.531,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.521,-1.1386,-1.5,2.4207,-0.3787,0,0,1,0.607,0.319,0.681,0,0,0.0,3,SEARCH_PHASE,-0.9781,-0.7137
701,79.995,-1.494,-8.7576,30.5385,-0.9767,-0.7128,-0.5453,5.947,3.301,30.518,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5209,-1.1387,-1.5,2.4207,-0.4052,0,0,1,0.609,0.316,0.684,0,0,0.0,3,SEARCH_PHASE,-0.9767,-0.7128
702,80.11,-1.5135,-8.7718,30.5276,-0.9748,-0.7104,-0.5449,5.929,3.277,30.504,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5208,-1.1389,-1.5,2.4207,-0.385,0,0,1,0.61,0.318,0.682,0,0,0.0,3,SEARCH_PHASE,-0.9748,-0.7104
703,80.231,-1.5329,-8.7859,30.5168,-0.9705,-0.7086,-0.5446,5.911,3.253,30.491,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5207,-1.139,-1.5,2.4207,-0.4076,0,0,1,0.612,0.321,0.679,0,0,0.0,3,SEARCH_PHASE,-0.9705,-0.7086
704,80.351,-1.5523,-8.8001,30.5059,-0.9667,-0.7058,-0.5445,5.893,3.229,30.477,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5206,-1.1392,-1.5,2.4207,-0.3872,0,0,1,0.613,0.318,0.682,0,0,0.0,3,SEARCH_PHASE,-0.9667,-0.7058
705,80.47,-1.5715,-8.8141,30.495,-0.9602,-0.7038,-0.5445,5.876,3.205,30.464,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5205,-1.1393,-1.5,2.4207,-0.414,0,0,1,0.616,0.324,0.676,0,0,0.0,3,SEARCH_PHASE,-0.9602,-0.7038
706,80.598,-1.5905,-8.8282,30.4841,-0.9539,-0.7011,-0.5445,5.858,3.182,30.451,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5205,-1.1394,-1.5,2.4207,-0.3932,0,0,1,0.617,0.326,0.674,0,0,0.0,3,SEARCH_PHASE,-0.9539,-0.7011
707,80.735,-1.6095,-8.8422,30.4732,-0.9457,-0.6998,-0.5447,5.84,3.158,30.437,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1394,-1.5,2.4207,-0.4009,0,0,1,0.618,0.328,0.672,0,0,0.0,3,SEARCH_PHASE,-0.9457,-0.6998
708,80.852,-1.6282,-8.8561,30.4623,-0.9384,-0.6982,-0.5447,5.822,3.135,30.424,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1395,-1.5,2.4207,-0.3801,0,0,1,0.619,0.328,0.672,0,0,0.0,3,SEARCH_PHASE,-0.9384,-0.6982
709,80.968,-1.6468,-8.8701,30.4514,-0.9295,-0.697,-0.5449,5.804,3.111,30.411,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1395,-1.5,2.4207,-0.4086,0,0,1,0.621,0.33,0.67,0,0,0.0,3,SEARCH_PHASE,-0.9295,-0.697
710,81.096,-1.6652,-8.884,30.4405,-0.9217,-0.6945,-0.5449,5.787,3.088,30.398,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5204,-1.1394,-1.5,2.4207,-0.3877,0,0,1,0.621,0.331,0.669,0,0,0.0,3,SEARCH_PHASE,-0.9217,-0.6945
711,81.214,-1.6835,-8.8978,30.4296,-0.9132,-0.6928,-0.5449,5.769,3.065,30.385,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5205,-1.1394,-1.5,2.4207,-0.4117,0,0,1,0.623,0.334,0.666,0,0,0.0,3,SEARCH_PHASE,-0.9132,-0.6928
712,81.33,-1.7017,-8.9116,30.4187,-0.907,-0.6906,-0.545,5.751,3.043,30.371,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5205,-1.1393,-1.5,2.4207,-0.3912,0,0,1,0.624,0.335,0.665,0,0,0.0,3,SEARCH_PHASE,-0.907,-0.6906
713,81.451,-1.7196,-8.9254,30.4078,-0.8998,-0.6894,-0.545,5.734,3.02,30.358,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5206,-1.1392,-1.5,2.4207,-0.4151,0,0,1,0.627,0.339,0.661,0,0,0.0,3,SEARCH_PHASE,-0.8998,-0.6894
714,81.571,-1.7375,-8.9392,30.3969,-0.8945,-0.6879,-0.545,5.716,2.997,30.345,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5207,-1.139,-1.5,2.4207,-0.395,0,0,1,0.628,0.337,0.663,0,0,0.0,3,SEARCH_PHASE,-0.8945,-0.6879
715,81.692,-1.7553,-8.9529,30.386,-0.8878,-0.6877,-0.5452,5.698,2.975,30.332,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5209,-1.1388,-1.5,2.4207,-0.4017,0,0,1,0.629,0.341,0.659,0,0,0.0,3,SEARCH_PHASE,-0.8878,-0.6877
