step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
50,3.129,9.0884,2.6603,4.965,-1.6575,-0.8137,1.6896,4.965,15.037,15.774,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.8758,-1.1359,1.7,2.7747,-0.6032,0,0,0,0.567,0.215,0.785,0,0,0.0,6,SEARCH_PHASE,-1.6575,-0.8137,12.7497,7.9717
51,3.195,9.0547,2.643,4.9988,-1.6869,-0.8636,1.6883,4.999,14.999,15.748,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9051,-1.174,1.7,2.8103,-0.5578,0,0,0,0.56,0.212,0.788,0,0,0.0,6,SEARCH_PHASE,-1.6869,-0.8636,12.716,7.9544
52,3.265,9.0204,2.6248,5.0325,-1.7167,-0.9141,1.6868,5.033,14.96,15.721,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.93,-1.2078,1.7,2.8414,-0.591,0,0,0,0.558,0.212,0.788,0,0,0.0,6,SEARCH_PHASE,-1.7167,-0.9141,12.6817,7.9362
53,3.332,8.9854,2.6055,5.0663,-1.7469,-0.9611,1.6857,5.066,14.92,15.694,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9287,-1.2073,1.652,2.8118,-0.5517,0,0,0,0.552,0.212,0.788,0,0,0.0,6,SEARCH_PHASE,-1.7469,-0.9611,12.6467,7.9169
54,3.398,8.9499,2.5855,5.0996,-1.7741,-1.0037,1.6664,5.1,14.88,15.666,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9273,-1.2068,1.604,2.7828,-0.583,0,0,0,0.551,0.215,0.785,0,0,0.0,6,SEARCH_PHASE,-1.7741,-1.0037,12.6113,7.8969
55,3.466,8.914,2.5646,5.1323,-1.7992,-1.0407,1.6359,5.132,14.838,15.636,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.926,-1.2063,1.556,2.7542,-0.5395,0,0,0,0.544,0.214,0.786,0,0,0.0,6,SEARCH_PHASE,-1.7992,-1.0407,12.5753,7.8761
56,3.533,8.8775,2.5431,5.1643,-1.8226,-1.0761,1.5976,5.164,14.796,15.606,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9247,-1.2056,1.508,2.7262,-0.5504,0,0,0,0.541,0.208,0.792,0,0,0.0,6,SEARCH_PHASE,-1.8226,-1.0761,12.5388,7.8545
57,3.603,8.8406,2.521,5.1954,-1.8451,-1.1077,1.5554,5.195,14.753,15.576,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9233,-1.205,1.46,2.6987,-0.5096,0,0,0,0.533,0.2,0.8,0,0,0.0,6,SEARCH_PHASE,-1.8451,-1.1077,12.5019,7.8324
58,3.672,8.8033,2.4982,5.2256,-1.8656,-1.1372,1.5109,5.226,14.709,15.544,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.922,-1.2042,1.412,2.6717,-0.5381,0,0,0,0.529,0.202,0.798,0,0,0.0,6,SEARCH_PHASE,-1.8656,-1.1372,12.4646,7.8096
59,3.735,8.7656,2.475,5.2549,-1.8843,-1.1624,1.4654,5.255,14.665,15.512,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9207,-1.2035,1.364,2.6454,-0.496,0,0,0,0.52,0.205,0.795,0,0,0.0,6,SEARCH_PHASE,-1.8843,-1.1624,12.4269,7.7864
